misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
5280,4436040,783,24.134471589999997,1.508332622051239,-0.0021456338465213774,1.6410671956837177
5300,4452840,782,23.514196939999998,1.5135529279708861,-0.002964281290769577,2.194851651787758
5320,4469640,782,24.20860396,1.505061686038971,-0.0025132909417152406,0.8166435241699219
5340,4486440,782,20.9201144,1.4835022687911987,-0.0009434308100026101,3.7612791657447815
5360,4503240,782,20.763439670000004,1.5916833758354187,-0.002186596393585205,0.916136197000742
5380,4520040,781,21.863064299999998,1.5567145228385926,-0.001572069525718689,0.6594838194549084
5400,4536840,781,21.048298830000007,1.4780588030815125,0.002029756084084511,1.6009941756725312
5420,4553640,781,18.79378182,1.5485119223594666,-0.0014307797653600573,5.268185043334961
5440,4570440,781,20.681784120000003,1.5095220446586608,0.00011145621538162231,0.6407281190156937
5460,4587240,781,19.700123220000002,1.4808178186416625,-0.00460716038942337,1.3792518436908723
5480,4604040,781,20.79903641,1.4688642263412475,-0.0012616496533155441,3.972896486520767
5500,4620840,781,20.72334707,1.492545449733734,-0.0024127425625920297,0.8881269305944443
5520,4637640,780,23.747047569999996,1.4388081312179566,0.001441914588212967,3.3012295842170714
5540,4654440,780,22.57950805,1.4846128463745116,-0.0006051637232303619,2.9193761706352235
5560,4671240,780,22.40152722,1.4698706150054932,-0.00423865201883018,0.6652039490640164
5580,4688040,780,24.35588133,1.5086175441741942,-0.004748399555683136,0.22273340970277786
5600,4704840,780,20.898480120000002,1.3791000723838807,-0.0015066247433423996,2.6964288860559464
5620,4721640,780,17.32491236,1.4748249650001526,-0.003270791657269001,0.7384443249553442
5640,4738440,780,22.02570044,1.4307182908058167,-0.0006949294358491898,0.17735291980206966
5660,4755240,779,20.770809130000004,1.440196144580841,-0.0027870947495102884,3.247220352292061
5680,4772040,779,22.786315360000003,1.4758463621139526,-5.319121992215514e-05,0.5578443937003612
5700,4788840,779,21.494184330000003,1.3584279060363769,-0.000522084697149694,0.8579525023698806
5720,4805640,779,21.202471489999997,1.504448139667511,-0.0002788618206977844,0.6723861902952194
5740,4822440,778,22.622326690000005,1.4401172041893004,-0.0024588774889707566,0.8225902073085308
5760,4839240,778,21.55875426,1.4912197470664978,-0.004281516745686531,3.2338196516036986
5780,4856040,778,24.387286110000005,1.4051051616668702,-0.0031365517526865004,2.5444412559270857
5800,4872840,778,23.47693992,1.5485021591186523,-0.0018031146610155702,0.6255271434783936
5820,4889640,778,23.584727799999996,1.4063493847846984,0.0004778459668159485,2.124546202085912
5840,4906440,777,22.452267199999998,1.5433064460754395,0.002663121372461319,2.4175405502319336
5860,4923240,777,24.5871302,1.4545340418815613,-0.0019301902502775192,0.8139700889587402
